814630,1,20,1,0,66588,66588,1442570,-2640148,1430396,-2610895,1454745,-2669401,2491,520,2020-10-30 13:05:35,6861.600000000003,535.5,9557.80000000001,31765.599999999988,17436.500000000007,84587.19999999992,10:南部導管,11:南部NC
814631,1,20,2,0,2150,2150,1448309,-2654857,1445158,-2651618,1451460,-2658095,137,0,2020-10-30 13:05:35,0,0,150,1022.0999999999998,0,1678.1999999999998,10:南部導管,11:南部NC
814632,1,21,1,0,4768,4768,1465023,-2602720,1453043,-2590581,1477004,-2614859,176,6,2020-10-30 13:05:35,117,0,797.1999999999998,3543.5999999999985,244.80000000000004,5457.7,10:南部導管,11:南部NC
814633,1,21,2,0,3869,3869,1453711,-2609572,1451925,-2606230,1455497,-2612913,78,0,2020-10-30 13:05:35,0,0,0,245.5,0,1253.8000000000002,10:南部導管,11:南部NC
814634,1,21,3,0,640,640,1464484,-2626616,1454088,-2613838,1474880,-2639393,60,3,2020-10-30 13:05:35,66.8,0,203.10000000000002,76.5,0,4663.100000000001,10:南部導管,11:南部NC
814635,1,21,4,0,7855,7855,1452123,-2619279,1448688,-2612234,1455558,-2626323,265,0,2020-10-30 13:05:35,50.4,0,312.1,1803,31.599999999999998,4531.1,10:南部導管,11:南部NC
814636,1,21,5,0,1027,1027,1452021,-2628208,1449057,-2624182,1454985,-2632234,79,0,2020-10-30 13:05:35,0,0,134.39999999999998,894.9000000000002,0,1550.4,10:南部導管,11:南部NC
814637,1,22,1,0,4543,4543,1462258,-2651133,1450432,-2639373,1474085,-2662892,278,2,2020-10-30 13:05:35,0,0,0,3130.099999999999,0,9326.400000000003,10:南部導管,11:南部NC
814638,1,22,2,0,131,131,1474240,-2669623,1462717,-2656471,1485764,-2682774,153,0,2020-10-30 13:05:35,0,0,0,4910.6,1055.1999999999998,5456.4000000000015,10:南部導管,11:南部NC
814639,1,22,3,0,109,109,1447346,-2668032,1441407,-2662538,1453286,-2673526,30,1,2020-10-30 13:05:35,0,0,0,279.20000000000005,0,2991.2,10:南部導管,11:南部NC
814640,1,22,4,0,227,227,1460437,-2686414,1447576,-2679387,1473298,-2693440,149,0,2020-10-30 13:05:35,310.3,0,8,8466.3,901.2999999999998,10007.899999999998,10:南部導管,11:南部NC
814641,1,22,5,0,266,266,1460878,-2676271,1450000,-2672992,1471756,-2679550,212,0,2020-10-30 13:05:35,0,0,0,991.9999999999999,45.5,2564.6,10:南部導管,11:南部NC
814642,1,22,6,0,17,17,1459420,-2664868,1451949,-2659536,1466892,-2670200,3,1,2020-10-30 13:05:35,0,0,0,13.9,0,4303.200000000001,10:南部導管,11:南部NC
814643,1,22,7,0,43,43,1461065,-2672222,1453286,-2668704,1468845,-2675740,17,0,2020-10-30 13:05:35,0,0,0,68.1,0,3053.3999999999996,10:南部導管,11:南部NC
814644,1,22,8,0,69,69,1451737,-2673434,1448174,-2670200,1455301,-2676667,32,1,2020-10-30 13:05:35,0,0,0,0,0,1190.9,10:南部導管,11:南部NC
814645,1,23,1,0,79844,79844,1403438,-2680485,1380843,-2665616,1426033,-2695354,3351,593,2020-10-30 13:05:35,28624.799999999996,3740.599999999999,24346.200000000015,38115.49999999998,33712.999999999956,123357.79999999977,10:南部導管,11:南部NC
814646,1,24,1,0,294,294,1453651,-2571094,1446033,-2565941,1461269,-2576246,360,4,2020-10-30 13:05:35,0,187.9,455.29999999999995,1531.3999999999994,166.8,11407.399999999996,10:南部導管,11:南部NC
814647,1,25,1,0,548,548,1447096,-2564050,1441172,-2554518,1453021,-2573581,479,14,2020-10-30 13:05:35,0,86.9,505.6,2043.1000000000008,126.9,11261.999999999998,10:南部導管,11:南部NC
814648,1,26,1,0,1275,1275,1400409,-2552715,1396425,-2546559,1404393,-2558871,430,1,2020-10-30 13:05:35,17,0,2455.4000000000005,1781.9,185.2,7747.100000000002,10:南部導管,12:中央NC
814649,1,27,1,0,1493,1493,1461819,-2564130,1450790,-2550783,1472849,-2577477,1037,51,2020-10-30 13:05:35,0,122.3,1324.9,4556.500000000003,380.90000000000003,23861.900000000016,10:南部導管,11:南部NC
814650,1,28,1,0,58744,58744,1353326,-2562295,1334031,-2546490,1372622,-2578099,2362,333,2020-10-30 13:05:35,44020.00000000004,1086.1000000000001,31079.299999999963,21950.699999999986,21659.599999999977,90662.40000000002,30:西部導管,31:西部NC
814651,1,28,2,0,555,555,1338516,-2563004,1337242,-2560896,1339790,-2565111,22,0,2020-10-30 13:05:35,0,0,47.6,19.3,51.9,1304.4,30:西部導管,31:西部NC
814652,1,29,1,0,31912,31912,1453451,-2551856,1433954,-2538399,1472948,-2565312,3244,729,2020-10-30 13:05:35,1312.7000000000003,686.9,11999,30480.199999999983,9334.600000000004,105281.89999999995,10:南部導管,11:南部NC
814653,1,30,1,0,74933,74933,1431209,-2535920,1409144,-2520738,1453274,-2551102,2847,927,2020-10-30 13:05:35,6525.100000000002,2331.4000000000005,18278.39999999999,35131.60000000002,17306.29999999999,86412.30000000003,10:南部導管_10:南部導管,12:中央NC_11:南部NC
814654,1,31,1,0,85479,85479,1389845,-2511963,1365463,-2498138,1414227,-2525788,2753,618,2020-10-30 13:05:35,30292.499999999978,4709.4,27381.299999999985,23639.49999999998,29221.50000000005,129849.80000000016,10:南部導管_40:北部導管,12:中央NC_41:北部NC
814655,1,32,1,0,949,949,1376973,-2510040,1375402,-2508786,1378544,-2511294,27,0,2020-10-30 13:05:35,74.5,21.3,0,0,0,199.7,10:南部導管,12:中央NC
814656,1,33,1,0,78484,78484,1381295,-2548399,1365848,-2533377,1396743,-2563421,2374,755,2020-10-30 13:05:35,19497.7,2799.6999999999994,20790.399999999983,19188.300000000014,24090.000000000004,103694.30000000008,10:南部導管_30:西部導管,12:中央NC_31:西部NC
814657,1,34,1,0,55591,55591,1434272,-2616549,1420536,-2599282,1448008,-2633816,2757,311,2020-10-30 13:05:35,4307.6,1675.1000000000004,12542.899999999998,24266.90000000003,11736.600000000002,84450.89999999995,10:南部導管,11:南部NC
814658,1,35,1,0,82761,82761,1437515,-2684054,1419037,-2665917,1455993,-2702191,2852,646,2020-10-30 13:05:35,11380.400000000001,967.9999999999998,17443.099999999995,32658.799999999934,23540.700000000008,125482.99999999985,10:南部導管,11:南部NC
814659,1,36,1,0,43052,43052,1349339,-2451488,1334633,-2437086,1364045,-2465890,1588,57,2020-10-30 13:05:35,37168.499999999985,436.8999999999999,10883.6,24814.799999999996,13787.500000000011,73546.49999999988,40:北部導管,41:北部NC
814660,1,37,1,0,30080,30080,1353856,-2488977,1340222,-2476468,1367490,-2501485,898,45,2020-10-30 13:05:35,33796.499999999956,0,13977.800000000017,16002.7,15925.200000000019,35991.3,40:北部導管,41:北部NC
814661,1,38,1,0,113738,113738,1419201,-2638345,1400586,-2617794,1437816,-2658896,3872,1139,2020-10-30 13:05:35,27628.299999999996,7312.499999999998,13762.699999999993,40613.400000000016,38556.1,169482.59999999992,10:南部導管,11:南部NC
814662,1,39,1,0,78091,78091,1405599,-2623436,1389039,-2605006,1422159,-2641865,3105,653,2020-10-30 13:05:35,27226.400000000016,4118.599999999998,10483.999999999996,32396.899999999972,18612.900000000023,129279.6,10:南部導管_10:南部導管,12:中央NC_11:南部NC
814663,1,40,1,0,79903,79903,1345867,-2525179,1325476,-2513941,1366259,-2536416,2643,646,2020-10-30 13:05:35,46801.79999999991,2403.100000000001,33571.3,25192.600000000002,28861.500000000007,113126.8999999997,30:西部導管_10:南部導管,31:西部NC_12:中央NC
814664,1,41,1,0,60737,60737,1384351,-2525101,1365359,-2514778,1403343,-2535423,1907,666,2020-10-30 13:05:35,16968.200000000015,1649.5999999999997,15083.99999999999,16734.099999999995,16545.800000000017,90642.99999999999,10:南部導管_30:西部導管,12:中央NC_31:西部NC
814665,1,42,1,0,91569,91569,1350074,-2607255,1325345,-2585886,1374803,-2628623,3623,292,2020-10-30 13:05:35,34422.49999999999,521.2,39928.099999999984,56896.29999999994,44350.39999999999,111602.7999999998,30:西部導管,31:西部NC
814666,1,43,1,0,32967,32967,1392355,-2501429,1377361,-2490629,1407349,-2512229,1027,203,2020-10-30 13:05:35,14836.30000000001,564.2999999999998,7866.999999999995,11704.000000000002,14223.400000000005,50414.79999999999,40:北部導管,41:北部NC
814667,1,45,1,0,39331,39331,1427076,-2709026,1410873,-2695327,1443279,-2722725,1417,285,2020-10-30 13:05:35,8156.200000000002,332.49999999999994,5044.200000000002,23035.400000000016,13469.400000000009,52183.999999999956,10:南部導管,11:南部NC
814668,1,46,1,0,78436,78436,1384942,-2591139,1370836,-2569236,1399048,-2613042,2714,555,2020-10-30 13:05:35,27365.100000000002,3150.2,16017.700000000003,32685.000000000036,30384.79999999999,103348.09999999987,30:西部導管_10:南部導管,31:西部NC_12:中央NC
