20,35.92,139.83,11.328488321282444,7.624746394135228,1,,,,,K2L1$K2L3$K2L4$K2L5$K2L6$K2L7$K2L8$K2L9$K2L10$K2L11$K2L12$K2L17$K2L18$K2L19$K2L20$K2L21$K2L26$K2L28$K2L29$K2L33$K2L34$K2L35$K2L37$K2L38$K2L39$K2L40$K2L41$K2L43$K7L3$K7L4$K7L5$K7L6$K7L7$K7L8$K7L9$K7L10$K7L12$K7L14$K7L15$K7L17$K7L18$K7L19$K9L4,K1L1$K1L2$K1L3$K1L4$K1L5$K1L6$K1L7$K1L8$K1L9$K1L10$K1L11$K1L12$K1L14$K1L15$K1L16$K1L17$K1L18$K1L19$K1L20$K1L21$K1L22$K1L23$K1L24$K1L25$K1L26$K1L27$K2L2$K2L13$K2L14$K2L15$K2L16$K2L22$K2L23$K2L24$K2L25$K2L27$K2L30$K2L31$K2L32$K2L36$K2L42$K3L1$K3L3$K3L5$K3L8$K3L9$K3L10$K3L12$K3L15$K3L21$K4L8$K4L9$K4L21$K7L1$K7L2$K7L11$K7L13$K7L16$K8L1$K8L2$K8L8$K8L9$K8L10$K8L12$K8L13$K8L19$K8L20$K8L21$K9L1$K9L3$K9L5$K23L4,182.45013614502017,919.1801902415293,1923661,137283,11085292,1165.0,43.0,612.0,0,0,244592,0.0,0.0,0.0,2018-03-31 07:21:09.0
21,36.05,140.16,20.60391371733501,7.37366348881763,1,,,,,,K2L10$K2L18$K2L19$K2L34$K2L35$K9L1$K9L3$K9L4$K9L5,62.399118083559976,415.82516615449794,0,331,11085292,0.0,0.0,61.0,0,0,244592,0.0,0.0,0.0,2018-03-31 07:51:52.0
23,35.39,139.89,26.040863527194265,7.383382706244799,1,,,,,,K1L4$K1L21$K1L22$K1L23$K1L24$K2L2$K2L3$K2L6$K2L7$K2L16$K2L21$K2L22$K2L23$K2L27$K2L28$K2L29$K2L31$K2L32$K2L36$K2L37$K2L38$K4L8$K4L9$K4L21$K4L26$K8L7$K8L17$K8L18,55.43918133950931,361.8509486227903,0,158,11085292,0.0,0.0,126.0,0,0,244592,0.0,0.0,0.0,2018-04-01 07:21:07.0
24,35.19,140.25,11.182440944270928,7.231720116499704,1,,,,,,,28.01774962430261,207.70842166704907,0,0,11085292,0.0,0.0,0.0,0,0,244592,0.0,0.0,0.0,2018-04-01 07:51:51.0
26,35.29,139.45,27.213736559805717,6.549236144977907,1,,,,,,,25.51473782836263,193.60631219313925,0,0,11085292,0.0,0.0,0.0,0,0,244592,0.0,0.0,0.0,2018-04-03 07:21:13.0
27,35.42,139.93,25.52316562867598,6.912447850423241,1,,,,,,,33.15899472104637,246.31688141858714,0,0,11085292,0.0,0.0,2.0,0,0,244592,0.0,0.0,0.0,2018-04-03 07:51:55.0
29,35.38,140.25,10.512014544422396,7.933696358797571,1,,,,,K8L6$K8L17,K1L3$K1L4$K1L19$K1L21$K1L22$K1L23$K1L24$K1L26$K1L27$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L8$K2L9$K2L10$K2L11$K2L12$K2L16$K2L18$K2L19$K2L21$K2L22$K2L23$K2L24$K2L25$K2L26$K2L27$K2L28$K2L29$K2L30$K2L31$K2L32$K2L34$K2L35$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K2L43$K4L8$K4L9$K4L21$K4L26$K7L5$K7L18$K8L1$K8L2$K8L3$K8L4$K8L5$K8L7$K8L8$K8L9$K8L10$K8L12$K8L13$K8L15$K8L18$K8L19$K8L20$K8L21$K8L22$K9L4$K9L5,84.38220605884077,500.9913434736391,58594,9979,11085292,148.0,12.0,931.0,0,0,244592,0.0,0.0,0.0,2018-04-04 07:21:13.0
30,35.64,140.16,25.645986184745638,7.026299985026571,1,,,,,,K8L8$K8L20,43.131073372143845,328.09256690332705,0,0,11085292,0.0,0.0,14.0,0,0,244592,0.0,0.0,0.0,2018-04-04 07:51:55.0
32,36.01,140.34,13.463371324383822,7.052253435147199,1,,,,,,K9L1$K9L3$K9L4$K9L5,41.22106868743316,313.59633747216253,0,0,11085292,0.0,0.0,11.0,0,0,244592,0.0,0.0,0.0,2018-04-05 07:21:15.0
33,35.73,140.39,8.192234254140017,7.196265825313267,1,,,,,,K8L5$K8L9$K8L10$K8L19$K8L20$K8L21$K8L22$K9L4$K9L5,40.08729914922018,332.19321997513924,0,0,11085292,0.0,0.0,16.0,0,0,244592,0.0,0.0,0.0,2018-04-05 07:52:00.0
35,35.71,139.34,18.00444112444418,6.635792530307808,1,,,,,,,30.03866883770222,262.33531522486794,0,0,11085292,0.0,0.0,0.0,0,0,244592,0.0,0.0,0.0,2018-04-06 07:21:12.0
36,35.88,139.43,14.23842714654564,6.889544826431882,1,,,,,,K7L7$K7L11$K7L12,37.9030069903536,304.95648292804407,0,0,11085292,0.0,0.0,1.0,0,0,244592,0.0,0.0,0.0,2018-04-06 07:51:54.0
38,35.13,139.07,14.409477254266553,6.7504807971219964,1,,,,,,,18.625972337440423,126.09620111104171,0,0,11085292,0.0,0.0,0.0,0,0,244592,0.0,0.0,0.0,2018-04-07 07:21:12.0
39,35.18,139.85,23.36329143972344,7.821996380642847,1,,,,,K6L7,K1L3$K1L4$K1L21$K1L22$K1L23$K1L24$K1L26$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L16$K2L21$K2L22$K2L23$K2L27$K2L28$K2L29$K2L31$K2L32$K2L34$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K4L6$K4L7$K4L8$K4L9$K4L10$K4L11$K4L12$K4L13$K4L14$K4L15$K4L16$K4L17$K4L18$K4L21$K4L23$K4L26$K4L28$K4L29$K4L30$K6L4$K6L5$K6L6$K6L9$K6L10$K6L11$K6L12$K6L13$K6L14$K6L18$K6L19$K6L20$K6L21$K6L22$K6L23$K6L24$K6L25$K6L26$K6L29$K6L30$K6L31$K6L32$K6L33$K6L34$K6L36$K8L2$K8L7$K8L8$K8L17$K8L18$K8L20,104.4949368935962,517.603275636664,18092,10223,11085292,22.0,43.0,673.0,0,0,244592,0.0,0.0,0.0,2018-04-07 07:51:54.0
41,35.65,140.41,28.95551520201904,7.882980371878954,1,,,,,,K1L21$K1L22$K1L24$K1L27$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L8$K2L9$K2L10$K2L11$K2L12$K2L16$K2L17$K2L18$K2L19$K2L20$K2L21$K2L22$K2L23$K2L24$K2L25$K2L26$K2L27$K2L28$K2L29$K2L31$K2L32$K2L34$K2L35$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K2L43$K4L21$K7L5$K7L6$K7L18$K8L1$K8L2$K8L3$K8L4$K8L5$K8L6$K8L8$K8L9$K8L10$K8L12$K8L13$K8L15$K8L17$K8L19$K8L20$K8L21$K8L22$K9L1$K9L3$K9L4$K9L5,72.40173801647283,410.8650147712827,0,1503,11085292,0.0,1.0,692.0,0,0,244592,0.0,0.0,0.0,2018-04-09 07:20:52.0
42,35.3,139.93,26.879297988520253,7.196118545191417,1,,,,,,,41.179183316893855,318.9746861998478,0,0,11085292,0.0,0.0,12.0,0,0,244592,0.0,0.0,0.0,2018-04-09 07:51:35.0
44,35.19,139.52,26.03564511630563,6.827310734781605,1,,,,,,,30.9540078405586,219.3149934921406,0,0,11085292,0.0,0.0,0.0,0,0,244595,0.0,0.0,0.0,2018-04-10 07:21:06.0
45,35.37,140.01,14.052068612560316,7.520223619451992,1,,,,,K8L7$K8L17$K8L18,K1L4$K1L21$K1L22$K1L23$K1L24$K2L1$K2L2$K2L3$K2L6$K2L7$K2L16$K2L21$K2L22$K2L23$K2L24$K2L27$K2L28$K2L29$K2L31$K2L32$K2L34$K2L36$K2L37$K2L38$K2L39$K2L40$K4L8$K4L9$K4L21$K4L26$K6L7$K8L1$K8L2$K8L3$K8L4$K8L5$K8L6$K8L8$K8L20,104.15599143640875,633.6589463421626,54200,0,11085292,357.0,0.0,166.0,0,0,244595,0.0,0.0,0.0,2018-04-10 07:51:49.0
47,35.72,140.06,26.162589454359424,6.595349372266507,1,,,,,,,24.980838621284907,234.46000150662996,0,0,11085292,0.0,0.0,0.0,0,0,244595,0.0,0.0,0.0,2018-04-11 07:21:14.0
48,35.88,139.79,21.03380342853024,6.982325625440669,1,,,,,,K2L1$K2L3$K2L4$K2L5$K2L6$K2L7$K2L9$K2L10$K2L11$K2L12$K2L17$K2L18$K2L19$K2L20$K2L21$K2L22$K2L23$K2L26$K2L29$K2L33$K2L34$K2L35$K2L37$K2L38$K2L39$K2L40$K2L41$K2L43$K7L3$K7L5$K7L6$K7L9$K7L12$K7L15$K7L17$K7L18$K7L19,60.60992154551048,382.24949822545454,0,0,11085292,0.0,0.0,54.0,0,0,244595,0.0,0.0,0.0,2018-04-11 07:51:57.0
50,35.53,139.93,22.158176328348482,6.9782334631966325,1,,,,,,K1L22$K2L3$K2L7$K2L16$K2L21$K2L23$K2L27$K2L28$K2L31$K2L32$K2L36$K2L37$K2L38,42.30006112037331,269.1882005673697,0,0,11085292,0.0,0.0,12.0,0,0,244595,0.0,0.0,0.0,2018-04-12 07:21:15.0
52,35.6,139.89,28.536372899758568,7.927516742344758,1,,,,,K1L1$K1L2$K1L3$K1L4$K1L19$K1L20$K1L21$K1L22$K1L23$K1L24$K1L26$K1L27$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L8$K2L9$K2L10$K2L11$K2L12$K2L16$K2L18$K2L19$K2L21$K2L22$K2L23$K2L24$K2L25$K2L26$K2L27$K2L28$K2L29$K2L30$K2L31$K2L32$K2L34$K2L35$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K2L43$K4L6$K4L8$K4L9$K4L21$K7L5$K7L6$K7L18$K8L2$K8L8,K1L5$K1L6$K1L7$K1L8$K1L9$K1L10$K1L11$K1L12$K1L13$K1L14$K1L15$K1L16$K1L17$K1L18$K1L25$K2L13$K2L14$K2L15$K2L17$K2L20$K2L33$K2L42$K3L1$K3L2$K3L3$K3L4$K3L5$K3L6$K3L7$K3L8$K3L9$K3L10$K3L12$K3L13$K3L14$K3L15$K3L20$K3L21$K4L1$K4L2$K4L3$K4L4$K4L5$K4L7$K4L10$K4L11$K4L12$K4L13$K4L14$K4L15$K4L16$K4L17$K4L18$K4L19$K4L20$K4L22$K4L23$K4L24$K4L25$K4L26$K4L28$K4L29$K4L30$K5L1$K5L3$K5L4$K5L5$K5L6$K5L11$K5L12$K5L14$K5L15$K5L16$K5L17$K5L18$K5L19$K5L20$K5L21$K5L22$K5L24$K6L3$K6L6$K6L7$K6L8$K6L9$K6L10$K6L11$K6L12$K6L13$K6L14$K6L17$K6L18$K6L19$K6L21$K6L22$K6L24$K6L25$K6L26$K6L28$K6L29$K6L30$K6L32$K6L33$K6L36$K7L1$K7L2$K7L3$K7L4$K7L7$K7L8$K7L9$K7L10$K7L11$K7L12$K7L13$K7L14$K7L15$K7L16$K7L17$K7L19$K8L1$K8L3$K8L4$K8L5$K8L6$K8L7$K8L9$K8L10$K8L12$K8L13$K8L15$K8L17$K8L18$K8L19$K8L20$K8L21$K8L22$K9L1$K9L3$K9L4$K9L5,120.65894250247429,564.8011949324509,3328386,24186,11085292,1891.0,13.0,2352.0,0,0,244595,0.0,0.0,0.0,2018-04-13 07:21:13.0
53,35.5,139.12,28.409773876846373,7.2260695921383915,1,,,,,,,37.29044255598892,239.64168642164555,0,0,11085292,0.0,0.0,0.0,0,0,244595,0.0,0.0,0.0,2018-04-13 07:51:56.0
55,35.7,139.07,10.527327638192855,7.242253627691159,1,,,,,,,36.117048441813566,294.75503813388616,0,0,11085292,0.0,0.0,5.0,0,0,244595,0.0,0.0,0.0,2018-04-14 07:21:13.0
56,35.57,139.31,16.594189284174377,7.818349427125918,1,,,,,K4L26$K5L1$K5L2$K5L3$K5L4$K5L6$K5L7$K5L8$K5L9$K5L10$K5L11$K5L12$K5L13$K5L15$K5L16$K5L18$K5L21$K5L22$K5L24$K6L3$K6L8$K6L25$K6L28,K1L1$K1L2$K1L3$K1L4$K1L5$K1L6$K1L7$K1L8$K1L9$K1L10$K1L11$K1L12$K1L13$K1L14$K1L15$K1L16$K1L17$K1L18$K1L19$K1L20$K1L21$K1L22$K1L23$K1L24$K1L25$K1L26$K1L27$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L9$K2L10$K2L11$K2L12$K2L13$K2L14$K2L15$K2L16$K2L17$K2L18$K2L19$K2L21$K2L22$K2L23$K2L26$K2L27$K2L28$K2L29$K2L30$K2L31$K2L32$K2L34$K2L35$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K2L42$K2L43$K3L1$K3L2$K3L3$K3L4$K3L5$K3L6$K3L7$K3L8$K3L9$K3L10$K3L11$K3L12$K3L13$K3L14$K3L15$K3L16$K3L17$K3L18$K3L20$K3L21$K4L1$K4L2$K4L3$K4L4$K4L5$K4L6$K4L7$K4L8$K4L9$K4L10$K4L11$K4L12$K4L13$K4L14$K4L15$K4L16$K4L17$K4L18$K4L19$K4L20$K4L21$K4L22$K4L23$K4L24$K4L28$K4L29$K4L30$K5L5$K5L14$K5L17$K5L19$K5L20$K5L25$K6L1$K6L2$K6L4$K6L5$K6L6$K6L9$K6L10$K6L11$K6L12$K6L13$K6L14$K6L15$K6L16$K6L17$K6L18$K6L19$K6L24$K6L26$K6L27$K6L29$K6L31$K6L32$K6L33$K6L34$K6L35$K6L36$K7L3$K7L4$K7L5$K7L6$K7L7$K7L9$K7L11$K7L12$K7L13$K7L14$K7L15$K7L16$K7L18$K7L19,109.12170399662868,727.3227339962616,806006,15270,11085292,967.0,6.0,1902.0,0,0,244595,0.0,0.0,0.0,2018-04-14 07:51:58.0
58,35.4,139.32,17.262164712269445,6.87475146224176,1,,,,,,K6L3,52.62445928287402,353.6147385121788,0,0,11085292,0.0,0.0,1.0,0,0,244595,0.0,0.0,0.0,2018-04-15 07:21:08.0
59,35.48,139.55,19.72999144032663,7.707320498516257,1,,,,,K1L4$K1L22$K1L23$K4L1$K4L3$K4L6$K4L7$K4L8$K4L9$K4L10$K4L11$K4L12$K4L14$K4L15$K4L16$K4L17$K4L19$K4L21$K4L22$K4L23$K4L26$K4L28$K4L29$K4L30$K5L1$K5L19$K5L20$K5L21$K6L3$K6L8$K6L9$K6L10$K6L11$K6L12$K6L24$K6L25$K6L28$K6L32,K1L1$K1L2$K1L3$K1L5$K1L6$K1L7$K1L8$K1L9$K1L10$K1L11$K1L12$K1L13$K1L14$K1L15$K1L16$K1L17$K1L18$K1L19$K1L20$K1L21$K1L24$K1L25$K1L26$K1L27$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L8$K2L9$K2L10$K2L11$K2L12$K2L13$K2L14$K2L15$K2L16$K2L17$K2L18$K2L19$K2L21$K2L22$K2L23$K2L24$K2L25$K2L26$K2L27$K2L28$K2L29$K2L30$K2L31$K2L32$K2L33$K2L34$K2L35$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K2L42$K2L43$K3L1$K3L2$K3L3$K3L4$K3L5$K3L6$K3L7$K3L8$K3L9$K3L10$K3L11$K3L12$K3L13$K3L14$K3L15$K3L16$K3L17$K3L18$K3L20$K3L21$K4L2$K4L4$K4L5$K4L13$K4L18$K4L20$K4L24$K4L25$K5L2$K5L3$K5L4$K5L5$K5L6$K5L7$K5L8$K5L9$K5L10$K5L11$K5L12$K5L13$K5L14$K5L15$K5L16$K5L17$K5L18$K5L22$K5L24$K5L25$K6L1$K6L2$K6L4$K6L5$K6L6$K6L7$K6L13$K6L14$K6L15$K6L16$K6L17$K6L18$K6L19$K6L20$K6L21$K6L22$K6L26$K6L27$K6L29$K6L30$K6L31$K6L33$K6L34$K6L35$K6L36$K7L3$K7L5$K7L6$K7L7$K7L9$K7L12$K7L14$K7L15$K7L18$K7L19$K8L7$K8L8$K8L17,123.19622075385072,677.3044471645402,1735460,28068,11085292,1428.0,23.0,2360.0,0,0,244595,0.0,0.0,0.0,2018-04-15 07:51:49.0
61,35.69,139.58,25.338273330675378,7.433401908620516,1,,,,,,K1L1$K1L2$K1L3$K1L4$K1L5$K1L6$K1L7$K1L8$K1L9$K1L10$K1L11$K1L12$K1L13$K1L14$K1L15$K1L16$K1L17$K1L18$K1L19$K1L20$K1L21$K1L22$K1L23$K1L24$K1L25$K1L26$K1L27$K2L1$K2L2$K2L3$K2L4$K2L5$K2L6$K2L7$K2L8$K2L9$K2L10$K2L11$K2L12$K2L13$K2L14$K2L15$K2L16$K2L17$K2L18$K2L19$K2L21$K2L22$K2L23$K2L24$K2L26$K2L27$K2L28$K2L29$K2L30$K2L31$K2L32$K2L33$K2L34$K2L35$K2L36$K2L37$K2L38$K2L39$K2L40$K2L41$K2L42$K2L43$K3L1$K3L2$K3L3$K3L4$K3L5$K3L6$K3L7$K3L8$K3L9$K3L10$K3L12$K3L13$K3L14$K3L15$K3L16$K3L17$K3L18$K3L20$K3L21$K4L3$K4L4$K4L5$K4L6$K4L7$K4L8$K4L9$K4L10$K4L11$K4L15$K4L17$K4L18$K4L19$K4L21$K4L26$K4L28$K5L1$K5L4$K5L5$K5L6$K5L8$K5L12$K5L14$K5L15$K5L16$K5L17$K5L18$K5L19$K5L21$K5L22$K5L24$K7L3$K7L4$K7L5$K7L6$K7L7$K7L9$K7L10$K7L11$K7L12$K7L13$K7L14$K7L15$K7L16$K7L17$K7L18$K7L19,65.41476354174206,388.6192274489173,0,5411,11085292,0.0,1.0,939.0,0,0,244595,0.0,0.0,0.0,2018-04-16 07:21:07.0
62,35.8,140.23,13.536489632572783,7.065172088486802,1,,,,,,K8L9$K8L10$K8L12$K8L13$K8L19$K8L20$K8L21$K9L1$K9L4$K9L5,58.70718573299319,462.51484110118685,0,0,11085292,0.0,0.0,39.0,0,0,244595,0.0,0.0,0.0,2018-04-16 07:51:50.0
