1266,4,44746,NULL,ガバナ名称:1266,2232717,-2475072,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1266,NULL,NULL,0,99,0,3,24,鹿島支所,12215,旭市,NULL,0
1268,4,44746,NULL,ガバナ名称:1268,2309253,-2335746,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1268,NULL,NULL,0,99,0,3,24,鹿島支所,8232,神栖市,NULL,0
1271,4,44746,NULL,ガバナ名称:1271,1440738,-2338081,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1271,NULL,NULL,0,99,0,3,42,埼玉NC,11109,さいたま市緑区,NULL,0
1274,1,44651,NULL,ガバナ名称:1274,1329971,-2212549,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1274,NULL,NULL,0,7,0,1,42,埼玉NC,11301,北足立郡伊奈町,NULL,0
1277,4,44743,NULL,ガバナ名称:1277,1224861,-2104642,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1277,NULL,NULL,0,99,0,0,42,埼玉NC,11217,鴻巣市,NULL,0
1278,4,44746,NULL,ガバナ名称:1278,1156649,-2052239,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1278,NULL,NULL,0,99,0,3,42,埼玉NC,11202,熊谷市,NULL,0
1280,4,44746,NULL,ガバナ名称:1280,1224201,-2034747,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1280,NULL,NULL,0,99,0,3,42,埼玉NC,11206,行田市,NULL,0
1281,4,44743,NULL,ガバナ名称:1281,1214608,-1949289,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1281,NULL,NULL,0,99,0,0,44,今泉事業所,10525,邑楽郡邑楽町,NULL,0
1282,4,44743,NULL,ガバナ名称:1282,1318147,-1876374,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1282,NULL,NULL,0,99,0,0,44,今泉事業所,9204,佐野市,NULL,0
1283,4,44743,NULL,ガバナ名称:1283,1420668,-1757849,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1283,NULL,NULL,0,99,0,0,44,今泉事業所,9203,栃木市,NULL,0
1285,4,44743,NULL,ガバナ名称:1285,1544398,-1613682,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1285,NULL,NULL,0,99,0,0,44,今泉事業所,9201,宇都宮市,NULL,0
1286,4,44743,NULL,ガバナ名称:1286,1540857,-1832242,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1286,NULL,NULL,0,99,0,0,44,今泉事業所,9208,小山市,NULL,0
1288,4,44743,NULL,ガバナ名称:1288,1638550,-1721226,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1288,NULL,NULL,0,99,0,0,44,今泉事業所,9209,真岡市,NULL,0
1291,4,44743,NULL,ガバナ名称:1291,1479881,-1715741,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1291,NULL,NULL,0,99,0,0,44,今泉事業所,9361,下都賀郡壬生町,NULL,0
1294,1,44676,NULL,ガバナ名称:1294,1607350,-2876092,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:1294,NULL,NULL,0,8,1,7,22,千葉NC,12206,木更津市,NULL,0
4101,1,44696,NULL,ガバナ名称:4101,1801064,-2372080,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:4101,NULL,NULL,0,9,0,5,21,東部NC,12222,我孫子市,NULL,0
4106,1,44446,NULL,ガバナ名称:4106,1459509,-2593241,NULL,NULL,0,0,24,NULL,NULL,1,0,住所:4106,NULL,NULL,0,1,4,19,60,本社,13103,港区,NULL,0
9900,80,44743,NULL,ガバナ名称:9900,1623078,-2314771,NULL,0,0,0,24,NULL,NULL,1,0,住所:9900,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9901,80,44743,NULL,ガバナ名称:9901,1679066,-2331331,NULL,0,0,0,24,NULL,NULL,1,0,住所:9901,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9902,80,44743,NULL,ガバナ名称:9902,1639376,-2354688,NULL,0,0,0,24,NULL,NULL,1,0,住所:9902,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9903,80,44743,NULL,ガバナ名称:9903,1598775,-2393557,NULL,0,0,0,24,NULL,NULL,1,0,住所:9903,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9904,80,44743,NULL,ガバナ名称:9904,1595178,-2414638,NULL,0,0,0,24,NULL,NULL,1,0,住所:9904,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9905,80,44743,NULL,ガバナ名称:9905,1591587,-2445701,NULL,0,0,0,24,NULL,NULL,1,0,住所:9905,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9906,80,44743,NULL,ガバナ名称:9906,1611447,-2419061,NULL,0,0,0,24,NULL,NULL,1,0,住所:9906,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
