814739,2,3,2022-02-03 19:19:33,Sblock Lp Restore: K2L31S13 : C : CSA(22213)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1,1
814740,2,3,2022-02-03 19:19:33,Sblock Lp Restore: K2L31S14 : C : CSA(22214)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1,1
814741,2,4,2022-02-03 19:19:33,Sblock Lp Restore: K2L32S1 : D : CSA(22181)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814742,2,4,2022-02-03 19:19:33,Sblock Lp Restore: K2L32S2 : D : CSA(21217)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814743,2,4,2022-02-03 19:19:33,Sblock Lp Restore: K2L32S4 : D : CSA(22185)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814744,2,4,2022-02-03 19:19:33,Sblock Lp Restore: K2L32S5 : D : CSA(21035)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814745,2,4,2022-02-03 19:19:33,Sblock Lp Restore: K2L32S7 : D : CSA(22243)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814746,2,4,2022-02-03 19:19:34,Sblock Lp Restore: K2L32S10 : D : CSA(22182)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814753,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K2L37S1 : UNCERTAIN : CSA(21306) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814754,2,0,2022-02-03 19:19:34,Sblock Lp Restore: K2L38S1 : UNCERTAIN : CSA(21326) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
