814646,44451,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,NULL,0,0,0,0,0,6,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814647,44452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,NULL,0,0,0,0,0,6,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814648,44453,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,NULL,0,0,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814649,44454,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814650,44455,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,NULL,0,0,0,0,0,6,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814651,44455,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814652,44456,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814653,44457,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
814654,44458,14,12,2,0,0.9286,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,14,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,14,0,0,0,0,NULL,0,0
814655,44459,1,0,1,0,0,NULL,0.15,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
814656,44460,12,4,8,0,0.3333,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,12,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,12,0,0,0,0,NULL,0,0
814657,44461,14,4,10,0,0.2857,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,14,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,14,0,0,0,0,NULL,0,0
814658,44462,17,16,1,0,0.9412,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,17,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,17,0,0,0,0,NULL,0,0
814659,44463,11,0,11,0,0,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,11,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,11,0,0,0,0,NULL,0,0
814660,44464,7,7,0,0,1,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,7,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,7,0,1,0,0,NULL,0,0
814661,44465,18,0,18,0,0,0.7,0.15,2.2,2.2,2.2,2.2,0,0,0,0,NULL,NULL,0,0,1,1,18,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,18,0,0,0,0,NULL,0,0
814662,44466,8,6,2,0,0.875,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,8,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,8,0,0,0,0,NULL,0,0
814663,44467,13,0,13,0,0,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,13,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,13,0,0,0,0,NULL,0,0
814664,44468,9,0,9,0,0,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,9,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,9,0,0,0,0,NULL,0,0
814665,44469,15,0,15,0,0,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,15,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,15,0,0,0,0,NULL,0,0
814666,44470,5,2,3,0,0.4,NULL,0.15,2.2,2.2,2.2,2.2,0,0,0,0,NULL,NULL,0,0,1,1,5,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,5,0,0,0,0,NULL,0,0
814667,44471,9,0,9,0,0,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,9,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,9,0,0,0,0,NULL,0,0
814668,44472,12,0,12,0,0,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,12,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,12,0,0,0,0,NULL,0,0
814669,44473,8,8,0,0,1,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,8,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,8,0,1,0,0,NULL,0,0
814670,44474,9,9,0,0,1,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,9,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,9,0,1,0,0,NULL,0,0
814671,44475,24,24,0,0,1,0.7,0.15,2.2,2.2,2.2000000000000006,2.2000000000000006,0,0,0,0,NULL,NULL,0,0,1,1,24,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,24,0,1,0,0,NULL,0,0
814672,44475,1,1,0,0,1,NULL,0.15,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,1,0,1,0,0,NULL,0,0
814673,44476,12,11,1,0,0.9167,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,12,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,12,0,0,0,0,NULL,0,0
814674,44476,1,1,0,0,1,NULL,0.15,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,1,0,1,0,0,NULL,0,0
814675,44477,13,13,0,0,1,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,13,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,13,0,1,0,0,NULL,0,0
814676,44478,6,6,0,0,1,NULL,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,6,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,6,0,1,0,0,NULL,0,0
814677,44479,46,46,0,0,1,0.7,0.15,2.2,2.2,2.2000000000000015,2.2000000000000015,0,0,0,0,NULL,NULL,0,0,1,1,46,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,46,0,1,0,0,NULL,0,0
814678,44480,34,34,0,0,1,0.7,0.15,2.2,2.2,2.200000000000001,2.200000000000001,0,0,0,0,NULL,NULL,0,0,1,1,34,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,34,0,1,0,0,NULL,0,0
814679,44481,9,0,9,0,0,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,9,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,9,0,0,0,0,NULL,0,0
814680,44482,16,16,0,0,1,0.7,0.15,2.2,2.2,2.1999999999999997,2.1999999999999997,0,0,0,0,NULL,NULL,0,0,1,1,16,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,16,0,1,0,0,NULL,0,0
814681,44482,1,1,0,0,1,NULL,0.15,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,1,0,0,0,1,0,1,0,0,NULL,0,0
814682,44483,4,0,4,0,0,NULL,0.15,2.2,2.2,2.2,2.2,0,0,0,0,NULL,NULL,0,0,1,1,4,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,4,0,0,0,0,NULL,0,0
814683,44483,25,0,25,0,0,0.7,0.15,2.2,2.2,2.200000000000001,2.200000000000001,0,0,0,0,NULL,NULL,0,0,1,1,25,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,25,0,0,0,0,NULL,0,0
814684,44483,1,0,1,0,0,0.7,0.15,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
814685,44483,1,0,1,0,0,0.7,NULL,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
814686,44483,1,1,0,0,1,0.7,NULL,2.2,NULL,2.2,NULL,0,0,0,0,NULL,NULL,0,0,1,1,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,1,0,1,0,0,NULL,0,0
