1,2,3929,234,0,0
2,2,3930,84,0,0
3,2,3931,110,0,0
4,2,3932,120,0,0
5,2,3933,307,0,0
6,2,3934,281,0,0
7,2,3935,417,0,0
8,2,3936,430,0,0
9,2,3937,117,0,0
10,2,3938,490,0,0
11,2,3939,616,0,0
12,2,3940,57,0,0
13,2,3941,22,0,0
14,2,3942,37,0,0
15,2,3943,316,0,0
16,2,3944,74,0,0
17,2,3945,176,0,0
18,2,3946,18,0,0
19,2,3947,66,0,0
20,2,3948,50,0,0
21,2,3949,117,0,0
22,2,3950,63,0,0
23,2,3951,87,0,0
24,2,3952,62,0,0
25,2,3953,101,0,0
