242,2,814638,2022-02-03 19:06:16,2022-02-03 19:19:29,2,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S2 : B : CSA(21137)$#COMMA# A(lp=2.27$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=1.97$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.001$#COMMA# b=2.57 ,1
243,2,814639,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S3 : UNCERTAIN : CSA(21119) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
244,2,814640,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S4 : UNCERTAIN : CSA(21124) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
245,2,814641,2022-02-03 19:06:16,2022-02-03 19:19:29,3,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S5 : C : CSA(21138)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1
246,2,814642,2022-02-03 19:06:16,2022-02-03 19:19:29,4,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S6 : D : CSA(20117)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
247,2,814643,2022-02-03 19:06:16,2022-02-03 19:19:29,4,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S7 : D : CSA(21139)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
248,2,814644,2022-02-03 19:06:16,2022-02-03 19:19:29,4,2022-02-03 19:06:16,Sblock Lp Restore: K1L22S8 : D : CSA(21143)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
249,2,814645,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L23S1 : UNCERTAIN : CSA(20024) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
250,2,814646,2022-02-03 19:06:16,2022-02-03 19:19:29,2,2022-02-03 19:06:16,Sblock Lp Restore: K1L24S1 : B : CSA(20011)$#COMMA# A(lp=2.27$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=1.97$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.001$#COMMA# b=2.57 ,1
251,2,814647,2022-02-03 19:06:16,2022-02-03 19:19:29,2,2022-02-03 19:06:16,Sblock Lp Restore: K1L25S1 : B : CSA(20160)$#COMMA# A(lp=2.27$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=1.97$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.001$#COMMA# b=2.57 ,1
252,2,814653,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L30S1 : UNCERTAIN : CSA(20246) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
253,2,814660,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L37S1 : UNCERTAIN : CSA(20888) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
254,2,814669,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L47S1 : UNCERTAIN : CSA(20484) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
255,2,814670,2022-02-03 19:06:16,2022-02-03 19:19:29,0,2022-02-03 19:06:16,Sblock Lp Restore: K1L48S1 : UNCERTAIN : CSA(20174) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
256,2,814671,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L1S1 : UNCERTAIN : CSA(21182) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
257,2,814672,2022-02-03 19:06:16,2022-02-03 19:19:30,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L1S2 : D : CSA(21214)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
258,2,814674,2022-02-03 19:06:16,2022-02-03 19:19:30,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L2S2 : D : CSA(21267)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
259,2,814675,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L3S1 : UNCERTAIN : CSA(21338) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
260,2,814677,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L5S1 : UNCERTAIN : CSA(21443) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
261,2,814678,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L6S1 : UNCERTAIN : CSA(21563) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
262,2,814680,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L8S1 : UNCERTAIN : CSA(21721) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
263,2,814681,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L8S2 : UNCERTAIN : CSA(21725) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
264,2,814696,2022-02-03 19:06:16,2022-02-03 19:19:30,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L11S1 : UNCERTAIN : CSA(21927) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
265,2,814697,2022-02-03 19:06:16,2022-02-03 19:19:31,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L11S2 : UNCERTAIN : CSA(21922) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
266,2,814698,2022-02-03 19:06:16,2022-02-03 19:19:31,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L11S3 : D : CSA(21925)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
267,2,814699,2022-02-03 19:06:16,2022-02-03 19:19:31,1,2022-02-03 19:06:16,Sblock Lp Restore: K2L11S5 : A : CSA(20636)$#COMMA# A(lp=2.3170000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=1.517$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0026666666666666666$#COMMA# b=3.117 ,1
268,2,814700,2022-02-03 19:06:16,2022-02-03 19:19:31,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L12S1 : UNCERTAIN : CSA(21965) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
269,2,814701,2022-02-03 19:06:16,2022-02-03 19:19:31,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L13S1 : UNCERTAIN : CSA(22003) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
270,2,814702,2022-02-03 19:06:16,2022-02-03 19:19:31,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L14S1 : UNCERTAIN : CSA(22082) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
271,2,814709,2022-02-03 19:06:16,2022-02-03 19:19:31,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L17S7 : D : CSA(21848)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
272,2,814715,2022-02-03 19:06:16,2022-02-03 19:19:31,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L19S1 : UNCERTAIN : CSA(21890) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
273,2,814716,2022-02-03 19:06:16,2022-02-03 19:19:31,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L19S2 : UNCERTAIN : CSA(21888) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
274,2,814717,2022-02-03 19:06:16,2022-02-03 19:19:31,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L19S4 : D : CSA(21898)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
275,2,814718,2022-02-03 19:06:16,2022-02-03 19:19:32,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L19S5 : D : CSA(21899)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
276,2,814719,2022-02-03 19:06:16,2022-02-03 19:19:32,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L19S6 : D : CSA(20529)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
277,2,814724,2022-02-03 19:06:16,2022-02-03 19:19:32,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L23S1 : D : CSA(21678)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
278,2,814732,2022-02-03 19:06:16,2022-02-03 19:19:32,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L29S1 : UNCERTAIN : CSA(21622) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
279,2,814734,2022-02-03 19:06:16,2022-02-03 19:19:32,2,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S1 : B : CSA(22224)$#COMMA# A(lp=2.27$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=1.97$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.001$#COMMA# b=2.57 ,1
280,2,814735,2022-02-03 19:06:16,2022-02-03 19:19:32,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S3 : D : CSA(20155)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
281,2,814736,2022-02-03 19:06:16,2022-02-03 19:19:32,2,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S6 : B : CSA(22187)$#COMMA# A(lp=2.27$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=1.97$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.001$#COMMA# b=2.57 ,1
282,2,814737,2022-02-03 19:06:16,2022-02-03 19:19:33,3,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S7 : C : CSA(22210)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1
283,2,814738,2022-02-03 19:06:16,2022-02-03 19:19:33,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S11 : D : CSA(22217)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
284,2,814739,2022-02-03 19:06:16,2022-02-03 19:19:33,3,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S13 : C : CSA(22213)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1
285,2,814740,2022-02-03 19:06:16,2022-02-03 19:19:33,3,2022-02-03 19:06:16,Sblock Lp Restore: K2L31S14 : C : CSA(22214)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1
286,2,814741,2022-02-03 19:06:16,2022-02-03 19:19:33,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L32S1 : D : CSA(22181)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
287,2,814742,2022-02-03 19:06:16,2022-02-03 19:19:33,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L32S2 : D : CSA(21217)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
288,2,814743,2022-02-03 19:06:16,2022-02-03 19:19:33,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L32S4 : D : CSA(22185)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
289,2,814744,2022-02-03 19:06:16,2022-02-03 19:19:33,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L32S5 : D : CSA(21035)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
290,2,814745,2022-02-03 19:06:16,2022-02-03 19:19:33,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L32S7 : D : CSA(22243)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
291,2,814746,2022-02-03 19:06:16,2022-02-03 19:19:34,4,2022-02-03 19:06:16,Sblock Lp Restore: K2L32S10 : D : CSA(22182)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1
292,2,814753,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L37S1 : UNCERTAIN : CSA(21306) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
293,2,814754,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L38S1 : UNCERTAIN : CSA(21326) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
294,2,814755,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L39S1 : UNCERTAIN : CSA(21476) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
295,2,814761,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L43S1 : UNCERTAIN : CSA(21384) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
296,2,814764,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K2L46S1 : UNCERTAIN : CSA(21405) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
297,2,814777,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K3L9S1 : UNCERTAIN : CSA(22924) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
298,2,814785,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K3L13S1 : UNCERTAIN : CSA(22678) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
299,2,814786,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K3L14S1 : UNCERTAIN : CSA(22775) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
300,2,814787,2022-02-03 19:06:16,NULL,0,2022-02-03 19:06:16,Sblock Lp Restore: K3L14S3 : UNCERTAIN : could not get lp. ,1
301,2,814788,2022-02-03 19:06:16,2022-02-03 19:19:34,0,2022-02-03 19:06:16,Sblock Lp Restore: K3L15S1 : UNCERTAIN : CSA(22570) has unusual jgt_pilot_shutoffs.judge_result(5) ,1
